Country Name,Country Code,Year,Suicide Rate,Unemployment Rate,Literacy Rate
Belgium,BEL,2011,15.4078045,7.14,88.5
Belgium,BEL,2012,14.811686,7.542,88.5
Belgium,BEL,2013,13.689557,8.425,88.5
Belgium,BEL,2014,13.530587,8.523,88.5
Belgium,BEL,2015,13.321423,8.482,88.5
Belgium,BEL,2016,13.396502,7.83,88.5
Belgium,BEL,2017,12.308604,7.09,88.5
Belgium,BEL,2018,12.45121,5.941,88.5
Belgium,BEL,2019,12.053349,5.364,88.5
Belgium,BEL,2020,11.945962,5.545,88.5
Belgium,BEL,2021,11.275168,6.248,88.5
Belize,BLZ,1964,1.2418547,9.31,80.9000015258789
Belize,BLZ,1965,2.306149,9.31,80.9000015258789
Belize,BLZ,1966,1.6542466,9.31,80.9000015258789
Belize,BLZ,1967,1.3166552,9.31,80.9000015258789
Belize,BLZ,1968,1.3818411,9.31,80.9000015258789
Belize,BLZ,1969,1.3507954599999998,9.31,80.9000015258789
Belize,BLZ,1970,1.31974982,9.31,80.9000015258789
Belize,BLZ,1971,1.2887041799999999,9.31,80.9000015258789
Belize,BLZ,1972,1.25765854,9.31,80.9000015258789
Belize,BLZ,1973,1.2266129,9.31,80.9000015258789
Belize,BLZ,1974,1.2289189,9.31,80.9000015258789
Belize,BLZ,1975,1.74042185,9.31,80.9000015258789
Belize,BLZ,1976,2.2519248,9.31,80.9000015258789
Belize,BLZ,1977,1.8316165333333332,9.31,80.9000015258789
Belize,BLZ,1978,1.4113082666666665,9.31,80.9000015258789
Belize,BLZ,1979,0.991,9.31,80.9000015258789
Belize,BLZ,1980,2.007125,9.31,80.9000015258789
Belize,BLZ,1982,2.2846458666666667,9.31,80.9000015258789
Belize,BLZ,1983,2.562166733333333,9.31,80.9000015258789
Belize,BLZ,1984,2.8396876,9.31,80.9000015258789
Belize,BLZ,1986,1.6482266,9.31,80.9000015258789
Belize,BLZ,1987,2.5874748,9.31,80.9000015258789
Belize,BLZ,1989,0.45682853,9.31,80.9000015258789
Belize,BLZ,1990,2.4653857,9.23,80.9000015258789
Belize,BLZ,1991,2.1723063,9.69,70.0
Belize,BLZ,1993,0.5675373,9.78,80.9000015258789
Belize,BLZ,1994,6.0962205,11.1,80.9000015258789
Belize,BLZ,1995,8.99121,12.48,80.9000015258789
Belize,BLZ,1996,4.960423,13.82,80.9000015258789
Belize,BLZ,1997,0.5634414,12.68,80.9000015258789
Belize,BLZ,1998,7.2221713,14.31,80.9000015258789
Belize,BLZ,1999,8.209654,12.84,80.9000015258789
Belize,BLZ,2000,9.607848,10.836,80.9000015258789
Belize,BLZ,2001,8.587536,9.07,80.9000015258789
Belize,BLZ,2002,6.8645473,10.04,80.9000015258789
Belize,BLZ,2003,5.5988717,10.343,80.9000015258789
Belize,BLZ,2004,9.433624,10.584,80.9000015258789
Belize,BLZ,2005,4.1486983,10.91,80.9000015258789
Belize,BLZ,2006,4.1260843,9.39,80.9000015258789
Belize,BLZ,2007,3.1825504,8.51,80.9000015258789
Belize,BLZ,2008,3.9605029,8.18,80.9000015258789
Belize,BLZ,2009,5.036644,8.328,80.9000015258789
Belize,BLZ,2010,5.740926,8.416,80.9000015258789
Belize,BLZ,2011,10.417014,8.43,80.9000015258789
Belize,BLZ,2012,6.257476,8.379,80.9000015258789
Belize,BLZ,2013,5.303295,8.349,80.9000015258789
Belize,BLZ,2014,7.712379,8.244,80.9000015258789
Belize,BLZ,2015,8.098962,7.578,90.9160385131836
Belize,BLZ,2016,5.886296,7.0,80.9000015258789
Belize,BLZ,2017,6.679415,6.596,80.9000015258789
Belize,BLZ,2018,9.718653,7.896,80.9000015258789
Belize,BLZ,2019,6.811063,9.053,80.9000015258789
Belize,BLZ,2020,5.365139,10.784,80.9000015258789
Belize,BLZ,2021,8.864524,10.322,80.9000015258789
Belize,BLZ,2022,8.530621,8.763,80.9000015258789
Bosnia and Herzegovina,BIH,1985,10.222207,23.7365,97.0
Bosnia and Herzegovina,BIH,1986,11.619542,23.7365,97.0
Bosnia and Herzegovina,BIH,1987,11.222011,23.7365,97.0
Bosnia and Herzegovina,BIH,1988,9.693946,23.7365,97.0
Bosnia and Herzegovina,BIH,1989,9.906481,23.7365,97.0
Bosnia and Herzegovina,BIH,1990,10.189126,23.7365,97.0
Bosnia and Herzegovina,BIH,1991,11.348727,17.55,89.0
Bosnia and Herzegovina,BIH,2014,6.168821,27.517,97.0
Brazil,BRA,1979,3.5843885,9.349499999999999,91.0
Brazil,BRA,1980,4.001031,9.349499999999999,91.0
Brazil,BRA,1981,3.954754,9.349499999999999,91.0
Brazil,BRA,1982,3.8054512,9.349499999999999,91.0
Brazil,BRA,1983,4.284358,9.349499999999999,91.0
Brazil,BRA,1984,4.074111,9.349499999999999,91.0
Brazil,BRA,1985,3.8527124,9.349499999999999,91.0
Brazil,BRA,1986,3.807489,9.349499999999999,91.0
Brazil,BRA,1987,4.1436257,9.349499999999999,91.0
Brazil,BRA,1988,3.8270984,9.349499999999999,91.0
Brazil,BRA,1989,3.7108097,9.349499999999999,91.0
Brazil,BRA,1990,3.9018972,9.2555,91.0
Brazil,BRA,1991,4.079385,6.894,91.0
Brazil,BRA,1992,3.9809659,7.086,91.0
Brazil,BRA,1993,4.0397725,6.03,91.0
Brazil,BRA,1994,4.2317815,6.578,91.0
Brazil,BRA,1995,4.5881057,7.092,91.0
Brazil,BRA,1996,4.5694623,8.035,91.0
Brazil,BRA,1997,4.6334457,9.003,91.0
Brazil,BRA,1998,4.5464897,10.15,91.0
Brazil,BRA,1999,4.150608,11.125,91.0
Brazil,BRA,2000,4.2320356,10.889,86.0
Brazil,BRA,2001,4.680447,10.649,91.0
Brazil,BRA,2002,4.555555,10.641,91.0
Brazil,BRA,2003,4.5268865,11.168,91.0
Brazil,BRA,2004,4.526485,10.072,89.0
Brazil,BRA,2005,4.757164,10.551,91.0
Brazil,BRA,2006,4.6824803,9.692,90.0
Brazil,BRA,2007,4.724125,9.28,90.0
Brazil,BRA,2008,4.8010635,8.268,90.0
Brazil,BRA,2009,4.795055,9.419,90.0
Brazil,BRA,2010,4.75417,8.422,90.0
Brazil,BRA,2011,4.8656926,7.578,91.0
Brazil,BRA,2012,5.023703,7.251,91.0
Brazil,BRA,2013,5.0430818,7.071,91.0
Brazil,BRA,2014,5.018861,6.755,92.0
Brazil,BRA,2015,5.1961455,8.538,92.0
Brazil,BRA,2016,5.235328,11.58,93.0
Brazil,BRA,2017,5.653081,12.792,93.0
Brazil,BRA,2018,5.6849294,12.329,93.0
Brazil,BRA,2019,6.025862,11.936,91.0
Brazil,BRA,2020,6.042095,13.697,91.0
Brazil,BRA,2021,6.862013,13.158,91.0
Brunei,BRN,1996,4.64636,6.654,93.0
Brunei,BRN,1997,3.8652055,6.654,93.0
Brunei,BRN,1998,2.3025386,6.654,93.0
Brunei,BRN,1999,0.47974694,6.654,93.0
Brunei,BRN,2000,1.217388,6.654,93.0
Brunei,BRN,2001,1.7337046,6.654,93.0
Brunei,BRN,2002,0.30156583,6.654,93.0
Brunei,BRN,2003,1.230254,6.654,93.0
Brunei,BRN,2004,0.8351623,6.654,93.0
Brunei,BRN,2005,1.6022494,6.654,93.0
Brunei,BRN,2006,2.578399,6.654,93.0
Brunei,BRN,2007,2.2363834,6.654,93.0
Brunei,BRN,2008,2.1356356,6.654,93.0
Brunei,BRN,2009,0.4214931,6.654,93.0
Brunei,BRN,2010,1.1596303,6.654,93.0
Brunei,BRN,2011,1.05384,6.654,93.0
Brunei,BRN,2012,1.7063721,6.654,93.0
Brunei,BRN,2013,1.1882848,6.654,93.0
Brunei,BRN,2014,1.0550637,6.654,93.0
Brunei,BRN,2015,1.4125218,6.654,93.0
Brunei,BRN,2016,1.503407,6.654,93.0
Brunei,BRN,2017,2.1796806,6.654,93.0
Brunei,BRN,2018,2.9009075,6.654,93.0
Brunei,BRN,2019,1.6376272,6.654,93.0
Bulgaria,BGR,1964,8.495568,11.1,98.0
Bulgaria,BGR,1965,8.824563,11.1,98.0
Bulgaria,BGR,1966,9.513085,11.1,98.0
Bulgaria,BGR,1967,9.771756,11.1,98.0
Bulgaria,BGR,1968,9.289552,11.1,98.0
Bulgaria,BGR,1969,10.705344,11.1,98.0
Bulgaria,BGR,1970,11.036277,11.1,98.0
Bulgaria,BGR,1971,11.232739,11.1,98.0
Bulgaria,BGR,1972,10.350557,11.1,98.0
Bulgaria,BGR,1973,10.41801,11.1,98.0
Bulgaria,BGR,1974,11.295287,11.1,98.0
Bulgaria,BGR,1975,11.479465,11.1,98.0
Bulgaria,BGR,1976,12.36918,11.1,98.0
Bulgaria,BGR,1977,12.541412,11.1,98.0
Bulgaria,BGR,1978,11.868693,11.1,98.0
Bulgaria,BGR,1979,12.44803,11.1,98.0
Bulgaria,BGR,1980,11.810645,11.1,98.0
Bulgaria,BGR,1981,11.739296,11.1,98.0
Bulgaria,BGR,1982,13.220192,11.1,98.0
Bulgaria,BGR,1983,11.191996,11.1,98.0
Bulgaria,BGR,1984,14.277141,11.1,98.0
Bulgaria,BGR,1985,13.538589,11.1,98.0
Bulgaria,BGR,1986,13.316167,11.1,98.0
Bulgaria,BGR,1987,13.861245,11.1,98.0
Bulgaria,BGR,1988,13.47092,11.1,98.0
Bulgaria,BGR,1989,13.495383,11.1,98.0
Bulgaria,BGR,1990,12.250132,11.1,98.0
Bulgaria,BGR,1991,12.608467,11.1,98.0
Bulgaria,BGR,1992,14.420507,15.3,98.0
Bulgaria,BGR,1993,14.11095,16.4,98.0
Bulgaria,BGR,1994,13.807098,12.8,98.0
Bulgaria,BGR,1995,13.509054,11.1,98.0
Bulgaria,BGR,1996,14.472098,12.5,98.0
Bulgaria,BGR,1997,13.697456,13.7,98.0
Bulgaria,BGR,1998,14.182053,12.2,98.0
Bulgaria,BGR,1999,12.257154,14.1,98.0
Bulgaria,BGR,2000,13.052486,16.218,98.0
Bulgaria,BGR,2001,12.403515,19.921,98.0
Bulgaria,BGR,2002,12.374103,18.11,98.0
Bulgaria,BGR,2003,10.382969,13.733,98.0
Bulgaria,BGR,2004,9.51783,12.037,98.0
Bulgaria,BGR,2005,9.216543,10.083,98.0
Bulgaria,BGR,2006,9.073004,8.951,98.0
Bulgaria,BGR,2007,8.213571,6.878,98.0
Bulgaria,BGR,2008,8.72574,5.609,98.0
Bulgaria,BGR,2009,8.006787,6.817,98.0
Bulgaria,BGR,2010,7.9332156,10.279,98.0
Bulgaria,BGR,2011,7.4800344,11.26,98.0
Bulgaria,BGR,2012,8.381436,12.27,98.0
Bulgaria,BGR,2013,6.9960794,12.941,98.0
Bulgaria,BGR,2014,6.8526835,11.424,98.0
Bulgaria,BGR,2015,6.540538,9.143,98.0
Bulgaria,BGR,2016,6.4572544,7.575,98.0
Bulgaria,BGR,2017,6.5084686,6.164,98.0
Bulgaria,BGR,2018,6.306995,5.211,98.0
Bulgaria,BGR,2019,5.575747,4.23,98.0
Bulgaria,BGR,2020,5.711677,5.125,98.0
Bulgaria,BGR,2021,5.4499383,5.267,98.4199981689453
Bulgaria,BGR,2022,4.620339,4.268,98.0
Canada,CAN,1950,8.185643,7.392,88.5
Canada,CAN,1951,7.8465533,7.392,88.5
Canada,CAN,1952,7.7787495,7.392,88.5
Canada,CAN,1953,7.6149673,7.392,88.5
Canada,CAN,1954,7.796864,7.392,88.5
Canada,CAN,1955,7.6675777,7.392,88.5
Canada,CAN,1956,8.347555,7.392,88.5
Canada,CAN,1957,8.251313,7.392,88.5
Canada,CAN,1958,8.24933,7.392,88.5
Canada,CAN,1959,8.141598,7.392,88.5
Canada,CAN,1960,8.397251,7.392,88.5
Canada,CAN,1961,8.312451,7.392,88.5
Canada,CAN,1962,8.002674,7.392,88.5
Canada,CAN,1963,8.461462,7.392,88.5
Canada,CAN,1964,9.200301,7.392,88.5
Canada,CAN,1965,9.751632,7.392,88.5
Canada,CAN,1966,9.494942,7.392,88.5
Canada,CAN,1967,9.948681,7.392,88.5
Canada,CAN,1968,10.675576,7.392,88.5
Canada,CAN,1969,11.74753,7.392,88.5
Canada,CAN,1970,12.153427,7.392,88.5
Canada,CAN,1971,12.611632,7.392,88.5
Canada,CAN,1972,12.772028,7.392,88.5
Canada,CAN,1973,13.050143,7.392,88.5
Canada,CAN,1974,13.281678,7.392,88.5
Canada,CAN,1975,12.473612,7.392,88.5
Canada,CAN,1976,12.864238,7.392,88.5
Canada,CAN,1977,14.098893,7.392,88.5
Canada,CAN,1978,14.504047,7.392,88.5
Canada,CAN,1979,13.817456,7.392,88.5
Canada,CAN,1980,13.5295925,7.392,88.5
Canada,CAN,1981,13.414358,7.392,88.5
Canada,CAN,1982,13.8231945,7.392,88.5
Canada,CAN,1983,14.305161,7.392,88.5
Canada,CAN,1984,12.95122,7.392,88.5
Canada,CAN,1985,12.08468,7.392,88.5
Canada,CAN,1986,13.58978,7.392,88.5
Canada,CAN,1987,13.154245,7.392,88.5
Canada,CAN,1988,12.677226,7.392,88.5
Canada,CAN,1989,12.467196,7.392,88.5
Canada,CAN,1990,11.860437,7.3055,88.5
Canada,CAN,1991,12.323328,10.316,88.5
Canada,CAN,1992,12.219482,11.197,88.5
Canada,CAN,1993,12.204097,11.377,88.5
Canada,CAN,1994,11.944866,10.395,88.5
Canada,CAN,1995,12.462758,9.489,88.5
Canada,CAN,1996,12.251368,9.62,88.5
Canada,CAN,1997,11.301617,9.1,88.5
Canada,CAN,1998,11.271256,8.278,88.5
Canada,CAN,1999,12.131072,7.583,88.5
Canada,CAN,2000,10.6964855,6.829,88.5
Canada,CAN,2001,10.767625,7.219,88.5
Canada,CAN,2002,10.461192,7.665,88.5
Canada,CAN,2003,10.612922,7.574,88.5
Canada,CAN,2004,10.10099,7.185,88.5
Canada,CAN,2005,10.249467,6.758,88.5
Canada,CAN,2006,9.387145,6.484,88.5
Canada,CAN,2007,9.624348,6.156,88.5
Canada,CAN,2008,9.686754,6.284,88.5
Canada,CAN,2009,10.039482,8.46,88.5
Canada,CAN,2010,10.0499735,8.178,88.5
Canada,CAN,2011,9.441102,7.637,88.5
Canada,CAN,2012,9.815113,7.392,88.5
Canada,CAN,2013,9.824128,7.143,88.5
Canada,CAN,2014,10.301101,7.023,88.5
Canada,CAN,2015,10.584164,6.945,88.5
Canada,CAN,2016,9.575499,7.038,88.5
Canada,CAN,2017,10.000669,6.426,88.5
Canada,CAN,2018,10.927948,5.837,88.5
Canada,CAN,2019,10.829379,5.69,88.5
Canada,CAN,2020,9.755029,9.657,88.5
Canada,CAN,2021,8.917579,7.527,88.5
Canada,CAN,2022,8.23305,5.279,88.5
Cape Verde,CPV,1980,4.9695573,6.654,93.0
Cape Verde,CPV,2011,9.573294,6.654,93.0
Chile,CHL,1955,5.678235,7.623,96.0
Chile,CHL,1956,9.095389,7.623,96.0
Chile,CHL,1957,9.110117,7.623,96.0
Chile,CHL,1958,8.168706,7.623,96.0
Chile,CHL,1959,6.8816853,7.623,96.0
Chile,CHL,1960,9.240541,7.623,96.0
Chile,CHL,1961,9.347288,7.623,96.0
Chile,CHL,1962,7.982792,7.623,96.0
Chile,CHL,1963,4.446839,7.623,96.0
Chile,CHL,1964,3.5177307,7.623,96.0
Chile,CHL,1965,2.4587772,7.623,96.0
Chile,CHL,1966,8.50732,7.623,96.0
Chile,CHL,1967,2.5857475,7.623,96.0
Chile,CHL,1968,10.436841,7.623,96.0
Chile,CHL,1969,8.504083,7.623,96.0
Chile,CHL,1970,7.4924474,7.623,96.0
Chile,CHL,1971,7.1044755,7.623,96.0
Chile,CHL,1972,6.8316994,7.623,96.0
Chile,CHL,1973,6.2547917,7.623,96.0
Chile,CHL,1974,6.568695,7.623,96.0
Chile,CHL,1975,8.074113,7.623,96.0
Chile,CHL,1976,6.5360637,7.623,96.0
Chile,CHL,1977,6.8827877,7.623,96.0
Chile,CHL,1978,6.070132,7.623,96.0
Chile,CHL,1979,6.704629,7.623,96.0
Chile,CHL,1980,5.3545456,7.623,96.0
Chile,CHL,1981,6.4401793,7.623,96.0
Chile,CHL,1982,6.346615,7.623,96.0
Chile,CHL,1983,6.2112985,7.623,96.0
Chile,CHL,1984,6.772762,7.623,96.0
Chile,CHL,1985,6.411797,7.623,96.0
Chile,CHL,1986,5.8609376,7.623,96.0
Chile,CHL,1987,6.044197,7.623,96.0
Chile,CHL,1988,5.9672456,7.623,96.0
Chile,CHL,1989,6.0443535,7.623,96.0
Chile,CHL,1990,6.1415534,7.936,96.0
Chile,CHL,1991,6.335704,5.23,96.0
Chile,CHL,1992,5.1334386,4.35,94.0
Chile,CHL,1993,5.7513413,4.49,96.0
Chile,CHL,1994,6.0519257,5.87,96.0
Chile,CHL,1995,6.849445,4.7,96.0
Chile,CHL,1996,6.58685,7.414,96.0
Chile,CHL,1997,6.390989,7.136,96.0
Chile,CHL,1998,7.1375914,7.307,96.0
Chile,CHL,1999,7.0704007,11.158,96.0
Chile,CHL,2000,9.796561,10.491,96.0
Chile,CHL,2001,10.567372,10.39,96.0
Chile,CHL,2002,10.246157,10.168,96.0
Chile,CHL,2003,10.386053,9.765,96.0
Chile,CHL,2004,10.696841,10.162,96.0
Chile,CHL,2005,10.191915,9.34,96.0
Chile,CHL,2006,10.633658,9.024,96.0
Chile,CHL,2007,10.835838,8.427,96.0
Chile,CHL,2008,12.029742,9.285,96.0
Chile,CHL,2009,12.164963,11.313,96.0
Chile,CHL,2010,11.120078,8.278,96.0
Chile,CHL,2011,11.084684,7.277,97.0
Chile,CHL,2012,9.916221,6.562,96.0
Chile,CHL,2013,9.236816,6.074,96.0
Chile,CHL,2014,9.356715,6.483,96.0
Chile,CHL,2015,9.420406,6.313,97.0
Chile,CHL,2016,9.389243,6.673,96.0
Chile,CHL,2017,9.297006,7.257,96.0
Chile,CHL,2018,8.913874,7.623,96.0
Chile,CHL,2019,9.117418,7.493,96.0
Chile,CHL,2020,7.5633097,10.934,96.0
Chile,CHL,2021,7.4671283,9.281,96.0
Chile,CHL,2022,9.8998,8.249,97.1600036621094
Colombia,COL,1953,1.162005,11.0765,93.0
Colombia,COL,1954,2.003595,11.0765,93.0
Colombia,COL,1955,1.5724589,11.0765,93.0
Colombia,COL,1956,1.2595417,11.0765,93.0
Colombia,COL,1957,0.87086785,11.0765,93.0
Colombia,COL,1958,2.9821165,11.0765,93.0
Colombia,COL,1959,3.5012825,11.0765,93.0
Colombia,COL,1960,3.6124935,11.0765,93.0
Colombia,COL,1961,4.816911,11.0765,93.0
Colombia,COL,1962,5.654066,11.0765,93.0
Colombia,COL,1963,5.696711,11.0765,93.0
Colombia,COL,1964,5.9649396,11.0765,93.0
Colombia,COL,1965,7.71738,11.0765,93.0
Colombia,COL,1966,7.365989,11.0765,93.0
Colombia,COL,1967,8.415536,11.0765,93.0
Colombia,COL,1968,5.3646746,11.0765,93.0
Colombia,COL,1969,3.9014919,11.0765,93.0
Colombia,COL,1972,4.6328063,11.0765,93.0
Colombia,COL,1974,4.6444287,11.0765,93.0
Colombia,COL,1975,4.2363367,11.0765,93.0
Colombia,COL,1976,4.180828,11.0765,93.0
Colombia,COL,1977,3.5257833,11.0765,93.0
Colombia,COL,1984,4.2137933,11.0765,93.0
Colombia,COL,1985,4.0142555,11.0765,93.0
Colombia,COL,1986,3.6093273,11.0765,93.0
Colombia,COL,1987,3.3126223,11.0765,93.0
Colombia,COL,1988,3.2119107,11.0765,93.0
Colombia,COL,1989,2.8719208,11.0765,93.0
Colombia,COL,1990,2.9101338,10.8045,93.0
Colombia,COL,1991,3.2275505,10.12,93.0
Colombia,COL,1992,3.4870713,9.44,93.0
Colombia,COL,1993,3.4666057,7.8,91.0
Colombia,COL,1994,3.7305968,8.25,93.0
Colombia,COL,1995,3.4581857,8.72,93.0
Colombia,COL,1996,3.573257,11.81,91.0
Colombia,COL,1997,3.550304,12.14,93.0
Colombia,COL,1998,5.6691356,15.0,93.0
Colombia,COL,1999,5.8505244,20.06,93.0
Colombia,COL,2000,6.2269964,20.52,93.0
Colombia,COL,2001,6.273778,15.04,93.0
Colombia,COL,2002,5.969039,14.481,93.0
Colombia,COL,2003,5.6989894,13.221,93.0
Colombia,COL,2004,5.5440803,13.717,93.0
Colombia,COL,2005,5.0846434,11.062,93.0
Colombia,COL,2006,5.1722507,11.091,92.0
Colombia,COL,2007,5.092456,11.204,93.0
Colombia,COL,2008,5.0926776,11.273,93.0
Colombia,COL,2009,5.0677786,12.066,93.0
Colombia,COL,2010,4.6406293,11.153,93.0
Colombia,COL,2011,4.4420424,10.288,94.0
Colombia,COL,2012,4.547602,9.959,93.0
Colombia,COL,2013,4.376119,9.246,93.0
Colombia,COL,2014,4.431911,8.799,94.0
Colombia,COL,2015,4.7837954,8.572,94.0
Colombia,COL,2016,4.985958,8.922,95.0
Colombia,COL,2017,5.3531585,9.086,93.0
Colombia,COL,2018,5.563966,9.36,95.0
Colombia,COL,2019,5.5909615,10.28,95.0
Colombia,COL,2020,5.167012,15.983,96.0
Colombia,COL,2021,5.680972,13.898,93.0
Costa Rica,CRI,1961,4.195626,6.654,97.0
Costa Rica,CRI,1962,2.9711096,6.654,97.0
Costa Rica,CRI,1963,4.8911724,6.654,97.0
Costa Rica,CRI,1964,4.0308485,6.654,97.0
Costa Rica,CRI,1965,3.3071249,6.654,97.0
Costa Rica,CRI,1966,4.6955266,6.654,97.0
Costa Rica,CRI,1967,4.344782,6.654,97.0
Costa Rica,CRI,1968,3.9738936,6.654,97.0
Costa Rica,CRI,1969,4.4483523,6.654,97.0
Costa Rica,CRI,1970,3.369493,6.654,97.0
Costa Rica,CRI,1971,4.5134106,6.654,97.0
Costa Rica,CRI,1972,4.327008,6.654,97.0
Costa Rica,CRI,1973,3.8223202,6.654,97.0
Costa Rica,CRI,1974,5.2542486,6.654,97.0
Costa Rica,CRI,1975,5.5110035,6.654,97.0
Costa Rica,CRI,1976,7.7610817,6.654,97.0
Costa Rica,CRI,1977,5.3925586,6.654,97.0
Costa Rica,CRI,1978,5.0735884,6.654,97.0
Costa Rica,CRI,1979,4.396859,6.654,97.0
Costa Rica,CRI,1980,6.46803,6.654,97.0
Costa Rica,CRI,1981,4.8651,6.654,97.0
Costa Rica,CRI,1982,5.131509,6.654,97.0
Costa Rica,CRI,1983,6.4537535,6.654,97.0
Costa Rica,CRI,1984,5.4931374,6.654,97.0
Costa Rica,CRI,1985,5.760436,6.654,97.0
Costa Rica,CRI,1986,6.317045,6.654,97.0
Costa Rica,CRI,1987,5.128715,6.654,97.0
Costa Rica,CRI,1988,6.0432687,6.654,97.0
Costa Rica,CRI,1989,6.450137,6.654,97.0
Costa Rica,CRI,1990,6.1187735,6.701499999999999,97.0
Costa Rica,CRI,1991,4.7636967,5.37,97.0
Costa Rica,CRI,1992,5.4256687,3.93,97.0
Costa Rica,CRI,1993,5.985612,3.95,97.0
Costa Rica,CRI,1994,5.5985775,4.05,97.0
Costa Rica,CRI,1995,6.536738,5.18,97.0
Costa Rica,CRI,1996,6.2237673,6.16,97.0
Costa Rica,CRI,1997,5.5621753,5.68,97.0
Costa Rica,CRI,1998,6.3878236,5.33,97.0
Costa Rica,CRI,1999,6.483887,5.9,97.0
Costa Rica,CRI,2000,6.438037,5.08,95.0
Costa Rica,CRI,2001,5.2532487,6.051,97.0
Costa Rica,CRI,2002,6.9171915,6.396,97.0
Costa Rica,CRI,2003,7.82946,6.654,97.0
Costa Rica,CRI,2004,7.9293833,6.445,97.0
Costa Rica,CRI,2005,6.458399,6.749,97.0
Costa Rica,CRI,2006,8.017373,5.926,97.0
Costa Rica,CRI,2007,6.0555706,4.557,97.0
Costa Rica,CRI,2008,5.788096,4.934,97.0
Costa Rica,CRI,2009,6.01211,7.824,97.0
Costa Rica,CRI,2010,6.6486096,7.171,97.0
Costa Rica,CRI,2011,6.6156287,9.518,97.0
Costa Rica,CRI,2012,6.2206626,9.11,97.0
Costa Rica,CRI,2013,6.260761,8.218,97.0
Costa Rica,CRI,2014,5.3155665,8.499,97.0
Costa Rica,CRI,2015,6.147374,8.415,97.0
Costa Rica,CRI,2016,6.5401855,8.085,97.0
Costa Rica,CRI,2017,5.3723817,7.729,97.0
Costa Rica,CRI,2018,7.405567,9.01,97.0
Costa Rica,CRI,2019,7.1981583,10.807,97.0
Costa Rica,CRI,2020,6.5531106,16.432,97.0
Costa Rica,CRI,2021,6.988804,15.139,98.0400009155273
Costa Rica,CRI,2022,8.213955,11.325,97.0
Croatia,HRV,1985,19.265701,11.174,98.0
Croatia,HRV,1986,18.885923,11.174,98.0
Croatia,HRV,1987,20.367382,11.174,98.0
Croatia,HRV,1988,20.068624,11.174,98.0
Croatia,HRV,1989,18.270483,11.174,98.0
Croatia,HRV,1990,19.805138,11.135000000000002,98.0
Croatia,HRV,1991,19.28968,11.14,97.0
Croatia,HRV,1992,20.562786,10.914,98.0
Croatia,HRV,1993,19.367065,10.794,98.0
Croatia,HRV,1994,19.069601,10.45,98.0
Croatia,HRV,1995,16.515835,10.108,98.0
Croatia,HRV,1996,19.185516,9.68,98.0
Croatia,HRV,1997,17.523478,9.71,98.0
Croatia,HRV,1998,19.317179,11.392,98.0
Croatia,HRV,1999,18.577951,13.559,98.0
Croatia,HRV,2000,18.022919,16.064,98.0
Croatia,HRV,2001,15.63155,15.822,98.0
Croatia,HRV,2002,15.18555,15.053,98.0
Croatia,HRV,2003,14.947546,13.924,98.0
Croatia,HRV,2004,14.626601,13.664,98.0
Croatia,HRV,2005,14.759154,12.598,98.0
Croatia,HRV,2006,13.599477,11.13,98.0
Croatia,HRV,2007,12.898454,9.909,98.0
Croatia,HRV,2008,13.024292,8.53,98.0
Croatia,HRV,2009,12.9717455,9.202,98.0
Croatia,HRV,2010,12.674056,11.62,98.0
Croatia,HRV,2011,11.435982,13.678,98.0
Croatia,HRV,2012,13.066538,15.935,98.0
Croatia,HRV,2013,12.19349,17.251,98.0
Croatia,HRV,2014,12.278525,17.29,98.0
Croatia,HRV,2015,12.194082,16.175,98.0
Croatia,HRV,2016,11.445008,13.103,98.0
Croatia,HRV,2017,10.612386,11.208,98.0
Croatia,HRV,2018,11.237881,8.432,98.0
Croatia,HRV,2019,9.94997,6.617,98.0
Croatia,HRV,2020,9.587826,7.507,98.0
Croatia,HRV,2021,10.024444,7.608,99.4499969482422
Cuba,CUB,1964,13.647697,2.6,99.83655548095706
Cuba,CUB,1968,15.424536,2.6,99.83655548095706
Cuba,CUB,1969,13.521461,2.6,99.83655548095706
Cuba,CUB,1970,14.168155,2.6,99.83655548095706
Cuba,CUB,1971,16.16134,2.6,99.83655548095706
Cuba,CUB,1972,17.427132,2.6,99.83655548095706
Cuba,CUB,1973,19.40856,2.6,99.83655548095706
Cuba,CUB,1974,21.219728,2.6,99.83655548095706
Cuba,CUB,1975,20.548489,2.6,99.83655548095706
Cuba,CUB,1976,21.272463,2.6,99.83655548095706
Cuba,CUB,1977,21.274517,2.6,99.83655548095706
Cuba,CUB,1992,20.661957,8.778,99.83655548095706
Cuba,CUB,1993,21.143726,9.261,99.83655548095706
Cuba,CUB,1994,19.936432,8.801,99.83655548095706
Cuba,CUB,1995,19.143572,8.27,99.83655548095706
Cuba,CUB,1996,17.160284,7.61,99.83655548095706
Cuba,CUB,1997,17.144533,7.1,99.83655548095706
Cuba,CUB,1998,17.157246,6.23,99.83655548095706
Cuba,CUB,1999,16.934052,6.26,99.83655548095706
Cuba,CUB,2000,15.055733,5.45,99.83655548095706
Cuba,CUB,2001,13.305913,4.08,99.83655548095706
Cuba,CUB,2002,12.591589,3.31,100.0
Cuba,CUB,2003,11.635787,2.33,99.83655548095706
Cuba,CUB,2004,11.657663,1.854,99.83655548095706
Cuba,CUB,2005,10.638049,1.95,99.83655548095706
Cuba,CUB,2006,10.230763,1.913,99.83655548095706
